Customer_ID,Nationality,Membership_Level,Age_Group,Registration_Date,Preferred_Category
C-2885,JP,Silver,20s,2025-06-21,Tea
C-2886,IN,Non-Member,40s,2025-09-30,Confectionery
C-2887,IN,Silver,40s,2023-03-31,Confectionery
C-2888,CN,Non-Member,40s,2025-09-14,Cosmetics
C-2889,AU,Non-Member,50s+,2024-05-30,Confectionery
C-2890,CN,Non-Member,20s,2024-07-05,Souvenir
C-2891,AU,Non-Member,30s,2024-06-20,Souvenir
C-2892,CN,Non-Member,20s,2024-08-03,Cosmetics
C-2893,CN,Gold,20s,2024-03-03,Souvenir
C-2894,TH,Non-Member,30s,2024-11-04,Souvenir
C-2895,JP,Silver,40s,2025-03-30,Confectionery
C-2896,KR,Non-Member,40s,2026-01-31,Confectionery
C-2897,US,Non-Member,30s,2024-04-10,Apparel
C-2898,CN,Non-Member,20s,2024-06-08,Cosmetics
C-2899,US,Non-Member,50s+,2025-10-28,Jewellery
C-2900,CA,Gold,40s,2023-05-20,Apparel
C-2901,GB,Non-Member,40s,2025-10-17,Tea
C-2902,CN,Non-Member,40s,2024-10-16,Cosmetics
C-2903,CN,Non-Member,40s,2025-12-17,Confectionery
C-2904,US,Non-Member,20s,2023-10-12,Apparel
C-2905,CN,Non-Member,40s,2024-06-12,Confectionery
C-2906,CN,Non-Member,30s,2023-06-21,Souvenir
C-2907,US,Gold,30s,2024-11-07,Indigenous
C-2908,CN,Non-Member,50s+,2023-09-27,Honey
C-2909,JP,Non-Member,40s,2026-03-13,Souvenir
C-2910,AU,Non-Member,40s,2024-11-15,Liquor
C-2911,PH,Gold,40s,2025-04-03,Souvenir
C-2912,GB,Non-Member,20s,2023-10-27,Apparel
C-2913,AU,Non-Member,50s+,2024-07-15,Cosmetics
C-2914,KR,Silver,20s,2023-12-06,Liquor
C-2915,AU,Non-Member,20s,2025-01-24,Souvenir
C-2916,IN,Silver,50s+,2025-04-01,Souvenir
C-2917,JP,Gold,50s+,2025-02-01,Souvenir
C-2918,US,Silver,30s,2023-11-02,Indigenous
C-2919,PH,Gold,30s,2026-01-14,Confectionery
C-2920,PH,Non-Member,40s,2023-11-02,Confectionery
C-2921,GB,Silver,20s,2024-09-30,Apparel
C-2922,JP,Silver,40s,2026-02-15,Souvenir
C-2923,CN,Silver,20s,2024-01-03,Cosmetics
C-2924,KR,Non-Member,30s,2025-05-26,Cosmetics
C-2925,JP,Non-Member,50s+,2024-11-04,Confectionery
C-2926,SG,Silver,40s,2024-08-18,Souvenir
C-2927,CN,Silver,50s+,2024-11-09,Honey
C-2928,SG,Silver,50s+,2023-04-01,Cosmetics
C-2929,KR,Gold,30s,2025-12-31,Honey
C-2930,US,Non-Member,30s,2026-03-05,Indigenous
C-2931,US,Gold,50s+,2024-05-06,Souvenir
C-2932,IN,Non-Member,30s,2025-07-29,Souvenir
C-2933,AU,Diamond,20s,2025-05-14,Liquor
C-2934,CN,Diamond,40s,2023-12-28,Confectionery
C-2935,TH,Silver,20s,2024-07-20,Souvenir
C-2936,GB,Non-Member,30s,2026-02-27,Souvenir
C-2937,NZ,Diamond,30s,2024-11-07,Tea
C-2938,CN,Non-Member,40s,2024-08-28,Honey
C-2939,SG,Diamond,30s,2023-06-24,Tea
C-2940,KR,Silver,40s,2024-05-01,Honey
C-2941,NZ,Non-Member,30s,2024-02-29,Souvenir
C-2942,JP,Non-Member,20s,2025-06-14,Tea
C-2943,JP,Non-Member,40s,2025-04-06,Confectionery
C-2944,JP,Gold,40s,2023-06-13,Tea
C-2945,NZ,Gold,40s,2023-12-02,Souvenir
C-2946,AU,Non-Member,30s,2023-04-04,Souvenir
C-2947,KR,Non-Member,40s,2024-06-10,Honey
C-2948,US,Non-Member,20s,2024-12-30,Souvenir
C-2949,NZ,Silver,50s+,2026-01-27,Confectionery
C-2950,CN,Silver,40s,2024-09-18,Honey
C-2951,PH,Silver,50s+,2025-04-12,Confectionery
C-2952,TH,Non-Member,20s,2024-12-28,Confectionery
C-2953,GB,Silver,50s+,2026-03-01,Souvenir
C-2954,TH,Gold,50s+,2023-09-19,Cosmetics
C-2955,JP,Silver,50s+,2023-11-16,Confectionery
C-2956,US,Non-Member,40s,2024-12-05,Indigenous
C-2957,US,Diamond,40s,2023-10-18,Souvenir
C-2958,GB,Non-Member,50s+,2025-06-02,Souvenir
C-2959,JP,Silver,50s+,2024-09-17,Tea
C-2960,AU,Gold,20s,2024-01-29,Liquor
C-2961,KR,Non-Member,20s,2024-08-29,Confectionery
C-2962,CN,Non-Member,40s,2025-12-19,Honey
C-2963,AU,Silver,20s,2025-04-16,Confectionery
C-2964,PH,Non-Member,40s,2025-07-15,Confectionery
C-2965,JP,Gold,40s,2023-12-11,Souvenir
C-2966,CN,Non-Member,50s+,2025-09-22,Liquor
C-2967,CN,Non-Member,30s,2025-07-26,Liquor
C-2968,CN,Diamond,20s,2025-03-11,Souvenir
C-2969,IN,Non-Member,20s,2024-01-04,Confectionery
C-2970,CN,Non-Member,40s,2025-05-13,Cosmetics
C-2971,AU,Silver,40s,2023-08-29,Liquor
C-2972,GB,Non-Member,40s,2024-04-09,Tea
C-2973,CN,Gold,20s,2023-11-02,Souvenir
C-2974,TH,Silver,20s,2026-01-13,Cosmetics
C-2975,CN,Diamond,40s,2025-06-03,Honey
C-2976,JP,Non-Member,20s,2024-09-17,Confectionery
C-2977,JP,Gold,20s,2024-07-26,Confectionery
C-2978,CA,Non-Member,40s,2025-06-20,Indigenous
C-2979,GB,Non-Member,30s,2025-01-07,Indigenous
C-2980,CA,Silver,50s+,2023-08-17,Indigenous
C-2981,CN,Gold,50s+,2024-07-02,Liquor
C-2982,IN,Non-Member,20s,2023-08-18,Souvenir
C-2983,PH,Non-Member,20s,2025-08-24,Confectionery
C-2984,CN,Silver,30s,2023-07-14,Honey
C-2985,US,Diamond,20s,2024-06-14,Apparel
C-2986,US,Silver,50s+,2025-08-08,Indigenous
C-2987,AU,Non-Member,30s,2025-07-30,Souvenir
C-2988,AU,Silver,50s+,2026-02-09,Liquor
C-2989,PH,Non-Member,20s,2023-04-29,Confectionery
C-2990,PH,Silver,40s,2026-01-08,Cosmetics
C-2991,NZ,Non-Member,30s,2025-06-29,Tea
C-2992,CN,Non-Member,20s,2025-08-16,Honey
C-2993,JP,Diamond,30s,2024-10-13,Souvenir
C-2994,JP,Non-Member,20s,2025-04-21,Confectionery
C-2995,KR,Non-Member,30s,2026-02-01,Honey
C-2996,KR,Gold,30s,2025-03-03,Cosmetics
C-2997,CN,Gold,50s+,2025-03-27,Confectionery
C-2998,CN,Non-Member,50s+,2023-11-23,Honey
C-2999,PH,Non-Member,50s+,2025-09-18,Tea
C-3000,TH,Non-Member,40s,2023-05-11,Cosmetics
C-3001,KR,Silver,30s,2024-03-11,Honey
C-3002,AU,Non-Member,50s+,2024-05-07,Liquor
C-3003,IN,Non-Member,40s,2024-12-16,Tea
C-3004,US,Gold,40s,2025-09-15,Apparel
C-3005,JP,Silver,40s,2025-02-25,Confectionery
C-3006,IN,Non-Member,20s,2024-04-18,Souvenir
C-3007,KR,Non-Member,20s,2023-05-27,Cosmetics
C-3008,AU,Non-Member,20s,2023-05-10,Confectionery
C-3009,JP,Silver,40s,2023-11-11,Souvenir
C-3010,KR,Non-Member,20s,2023-10-09,Honey
C-3011,US,Gold,20s,2025-03-02,Jewellery
C-3012,CN,Non-Member,40s,2023-12-28,Liquor
C-3013,SG,Non-Member,50s+,2024-08-09,Souvenir
C-3014,GB,Non-Member,30s,2023-08-26,Apparel
C-3015,NZ,Gold,20s,2025-10-13,Souvenir
C-3016,KR,Non-Member,30s,2024-03-31,Cosmetics
C-3017,AU,Non-Member,50s+,2024-01-17,Confectionery
C-3018,AU,Non-Member,40s,2023-11-28,Confectionery
C-3019,KR,Non-Member,20s,2024-06-19,Confectionery
C-3020,CA,Diamond,20s,2025-04-25,Indigenous
C-3021,JP,Non-Member,50s+,2024-02-12,Confectionery
C-3022,SG,Non-Member,50s+,2024-08-26,Confectionery
C-3023,KR,Non-Member,30s,2024-03-23,Liquor
C-3024,IN,Non-Member,30s,2025-05-01,Confectionery
C-3025,NZ,Non-Member,20s,2023-09-11,Souvenir
C-3026,GB,Silver,30s,2023-11-16,Apparel
C-3027,CN,Non-Member,50s+,2023-04-21,Cosmetics
C-3028,AU,Non-Member,40s,2024-04-11,Liquor
C-3029,SG,Non-Member,30s,2024-02-26,Confectionery
C-3030,JP,Non-Member,20s,2025-09-01,Confectionery
C-3031,GB,Silver,30s,2023-04-04,Apparel
C-3032,SG,Non-Member,50s+,2024-04-24,Confectionery
C-3033,CN,Silver,40s,2023-08-30,Honey
C-3034,US,Non-Member,20s,2026-01-17,Indigenous
C-3035,US,Non-Member,20s,2023-06-11,Jewellery
C-3036,NZ,Non-Member,20s,2024-06-02,Souvenir
C-3037,NZ,Diamond,30s,2025-02-19,Honey
C-3038,CA,Silver,20s,2024-01-22,Indigenous
C-3039,KR,Non-Member,50s+,2024-05-31,Cosmetics
C-3040,AU,Non-Member,50s+,2025-04-29,Souvenir
C-3041,US,Gold,30s,2024-01-28,Apparel
C-3042,CN,Silver,20s,2025-10-21,Liquor
C-3043,AU,Non-Member,40s,2025-02-16,Confectionery
C-3044,GB,Silver,30s,2024-05-24,Indigenous
C-3045,CN,Non-Member,50s+,2025-03-03,Honey
C-3046,SG,Non-Member,30s,2023-09-06,Cosmetics
C-3047,GB,Non-Member,20s,2024-05-09,Apparel
C-3048,JP,Diamond,20s,2024-05-24,Souvenir
C-3049,US,Non-Member,40s,2023-11-16,Jewellery
C-3050,US,Non-Member,50s+,2025-10-29,Indigenous
C-3051,CN,Non-Member,30s,2024-07-20,Honey
C-3052,SG,Non-Member,20s,2024-12-11,Honey
C-3053,CN,Non-Member,30s,2023-08-24,Liquor
C-3054,CN,Non-Member,50s+,2024-08-14,Liquor
C-3055,US,Non-Member,40s,2024-08-08,Apparel
C-3056,AU,Non-Member,30s,2024-09-26,Confectionery
C-3057,CN,Silver,20s,2024-11-01,Souvenir
C-3058,GB,Gold,30s,2026-02-17,Souvenir
C-3059,TH,Silver,30s,2025-02-01,Souvenir
C-3060,JP,Silver,40s,2023-12-06,Cosmetics
C-3061,CN,Silver,40s,2023-08-07,Cosmetics
C-3062,NZ,Diamond,50s+,2024-06-03,Tea
C-3063,KR,Non-Member,50s+,2025-08-14,Honey
C-3064,NZ,Non-Member,20s,2023-10-06,Cosmetics
C-3065,CN,Non-Member,40s,2023-12-11,Honey
C-3066,CN,Non-Member,20s,2026-02-25,Liquor
C-3067,KR,Non-Member,40s,2023-11-15,Cosmetics
C-3068,TH,Non-Member,50s+,2024-07-13,Souvenir
C-3069,AU,Non-Member,30s,2024-01-20,Liquor
C-3070,TH,Silver,30s,2024-03-28,Confectionery
C-3071,US,Non-Member,50s+,2024-09-26,Souvenir
C-3072,AU,Silver,40s,2023-07-03,Confectionery
C-3073,JP,Non-Member,20s,2024-06-08,Confectionery
C-3074,TH,Non-Member,30s,2024-04-01,Confectionery
C-3075,PH,Gold,40s,2024-06-20,Cosmetics
C-3076,US,Non-Member,30s,2024-01-30,Apparel
C-3077,AU,Silver,20s,2025-12-06,Liquor
C-3078,GB,Non-Member,30s,2024-08-11,Indigenous
C-3079,CN,Non-Member,40s,2026-01-01,Honey
C-3080,AU,Gold,30s,2023-11-28,Liquor
C-3081,GB,Non-Member,40s,2025-03-02,Tea
C-3082,SG,Silver,50s+,2025-03-03,Tea
C-3083,CN,Non-Member,20s,2025-04-11,Liquor
C-3084,US,Silver,50s+,2024-02-25,Apparel
C-3085,US,Diamond,50s+,2025-09-08,Apparel
C-3086,IN,Non-Member,20s,2023-08-29,Confectionery
C-3087,NZ,Silver,20s,2023-05-04,Souvenir
C-3088,IN,Gold,30s,2024-02-08,Tea
C-3089,CN,Non-Member,30s,2025-05-14,Honey
C-3090,GB,Silver,50s+,2024-02-09,Apparel
C-3091,IN,Non-Member,20s,2024-06-12,Confectionery
C-3092,AU,Gold,50s+,2024-07-18,Confectionery
C-3093,GB,Non-Member,20s,2023-11-11,Apparel
C-3094,IN,Non-Member,50s+,2025-04-29,Tea
C-3095,US,Silver,50s+,2024-07-01,Indigenous
C-3096,IN,Non-Member,40s,2024-12-08,Confectionery
C-3097,CN,Non-Member,40s,2024-01-23,Souvenir
C-3098,JP,Silver,30s,2024-11-16,Tea
C-3099,AU,Non-Member,20s,2025-10-08,Souvenir
C-3100,PH,Silver,50s+,2025-08-31,Cosmetics
C-3101,IN,Gold,40s,2025-12-05,Tea
C-3102,IN,Silver,50s+,2024-02-23,Tea
C-3103,US,Non-Member,30s,2025-09-07,Apparel
C-3104,AU,Silver,40s,2023-07-22,Cosmetics
C-3105,GB,Silver,40s,2024-01-10,Indigenous
C-3106,JP,Non-Member,30s,2025-03-29,Confectionery
C-3107,NZ,Gold,20s,2024-02-29,Tea
C-3108,US,Non-Member,40s,2024-01-30,Jewellery
C-3109,AU,Gold,20s,2023-07-02,Confectionery
C-3110,US,Non-Member,40s,2024-11-27,Jewellery
C-3111,CN,Silver,40s,2024-03-30,Confectionery
C-3112,CN,Non-Member,40s,2023-05-13,Liquor
C-3113,NZ,Non-Member,40s,2025-05-11,Honey
C-3114,TH,Silver,30s,2024-08-11,Cosmetics
C-3115,IN,Silver,20s,2023-09-19,Confectionery
C-3116,JP,Non-Member,20s,2024-11-05,Tea
C-3117,CN,Non-Member,20s,2024-08-16,Honey
C-3118,TH,Non-Member,50s+,2024-12-16,Souvenir
C-3119,CN,Silver,20s,2025-08-14,Souvenir
C-3120,SG,Non-Member,30s,2025-11-28,Honey
C-3121,IN,Gold,40s,2023-06-04,Cosmetics
C-3122,SG,Diamond,30s,2026-01-06,Souvenir
C-3123,CN,Non-Member,40s,2023-04-16,Honey
C-3124,KR,Non-Member,30s,2024-06-09,Honey
C-3125,GB,Silver,30s,2024-02-10,Apparel
C-3126,SG,Non-Member,20s,2023-05-17,Honey
C-3127,CN,Non-Member,50s+,2025-03-13,Cosmetics
C-3128,PH,Silver,50s+,2026-02-01,Souvenir
C-3129,CN,Silver,50s+,2023-04-25,Souvenir
C-3130,PH,Silver,20s,2025-12-28,Confectionery
C-3131,US,Silver,40s,2025-06-22,Apparel
C-3132,CN,Non-Member,50s+,2024-01-21,Liquor
C-3133,CN,Gold,50s+,2023-06-08,Honey
C-3134,JP,Non-Member,50s+,2023-06-11,Souvenir
C-3135,IN,Non-Member,30s,2023-03-30,Souvenir
C-3136,IN,Non-Member,50s+,2023-11-09,Tea
C-3137,SG,Non-Member,40s,2024-08-08,Confectionery
C-3138,CN,Gold,50s+,2024-08-06,Honey
C-3139,CN,Gold,40s,2025-10-15,Confectionery
C-3140,NZ,Non-Member,50s+,2024-12-02,Souvenir
C-3141,JP,Gold,30s,2024-07-25,Confectionery
C-3142,CN,Non-Member,20s,2024-04-18,Honey
C-3143,TH,Non-Member,50s+,2024-06-10,Souvenir
C-3144,CN,Non-Member,50s+,2023-10-11,Cosmetics
C-3145,US,Non-Member,50s+,2024-09-18,Apparel
C-3146,TH,Silver,40s,2025-11-28,Souvenir
C-3147,CA,Silver,20s,2025-08-24,Tea
C-3148,CN,Non-Member,30s,2024-07-14,Liquor
C-3149,TH,Diamond,40s,2025-12-08,Tea
C-3150,CN,Non-Member,20s,2025-05-09,Cosmetics
C-3151,AU,Silver,50s+,2025-06-03,Confectionery
C-3152,KR,Non-Member,40s,2025-12-14,Cosmetics
C-3153,KR,Non-Member,50s+,2025-09-15,Confectionery
C-3154,JP,Non-Member,20s,2023-05-16,Souvenir
C-3155,CA,Diamond,50s+,2024-02-09,Indigenous
C-3156,NZ,Non-Member,20s,2024-07-07,Souvenir
C-3157,NZ,Non-Member,20s,2023-04-01,Tea
C-3158,NZ,Gold,40s,2024-11-01,Tea
C-3159,TH,Silver,40s,2023-06-17,Souvenir
C-3160,CN,Non-Member,30s,2024-05-18,Honey
C-3161,US,Non-Member,20s,2025-10-01,Indigenous
C-3162,KR,Non-Member,30s,2023-11-03,Cosmetics
C-3163,CN,Non-Member,50s+,2024-06-03,Honey
C-3164,JP,Silver,20s,2024-07-16,Souvenir
C-3165,JP,Silver,40s,2024-08-24,Confectionery
C-3166,US,Non-Member,20s,2023-05-26,Indigenous
C-3167,GB,Non-Member,30s,2023-09-29,Tea
C-3168,KR,Non-Member,50s+,2023-11-26,Honey
C-3169,US,Non-Member,30s,2024-05-02,Apparel
C-3170,PH,Non-Member,20s,2025-04-21,Tea
C-3171,GB,Non-Member,50s+,2024-09-27,Tea
C-3172,TH,Silver,50s+,2023-04-13,Souvenir
C-3173,CN,Non-Member,30s,2025-05-02,Liquor
C-3174,CN,Non-Member,30s,2023-08-28,Honey
C-3175,CN,Diamond,40s,2024-10-16,Confectionery
C-3176,JP,Silver,20s,2024-10-06,Tea
C-3177,TH,Gold,40s,2025-12-24,Cosmetics
C-3178,CA,Non-Member,40s,2025-03-03,Indigenous
C-3179,KR,Non-Member,40s,2024-02-07,Honey
C-3180,CN,Non-Member,20s,2025-09-30,Souvenir
C-3181,KR,Non-Member,20s,2024-08-18,Cosmetics
C-3182,NZ,Gold,50s+,2025-11-02,Souvenir
C-3183,CN,Non-Member,30s,2026-02-17,Liquor
C-3184,IN,Gold,30s,2025-07-15,Souvenir
C-3185,CN,Non-Member,40s,2024-10-14,Honey
C-3186,JP,Non-Member,30s,2023-08-25,Tea
C-3187,KR,Silver,30s,2024-09-28,Confectionery
C-3188,CA,Non-Member,30s,2025-06-18,Indigenous
C-3189,CN,Non-Member,20s,2026-02-09,Confectionery
C-3190,US,Non-Member,50s+,2025-11-19,Apparel
C-3191,JP,Silver,50s+,2024-05-16,Confectionery
C-3192,AU,Non-Member,40s,2024-08-06,Cosmetics
C-3193,GB,Non-Member,40s,2025-11-15,Indigenous
C-3194,KR,Non-Member,50s+,2024-03-03,Honey
C-3195,CN,Non-Member,30s,2023-12-06,Souvenir
C-3196,AU,Silver,30s,2023-12-05,Souvenir
C-3197,SG,Non-Member,40s,2025-07-19,Tea
C-3198,NZ,Non-Member,40s,2026-01-03,Cosmetics
C-3199,GB,Non-Member,40s,2026-02-07,Indigenous
C-3200,AU,Non-Member,50s+,2023-06-25,Confectionery
C-3201,KR,Silver,30s,2025-12-18,Cosmetics
C-3202,CN,Non-Member,50s+,2025-09-27,Souvenir
C-3203,JP,Non-Member,40s,2025-11-01,Confectionery
C-3204,AU,Non-Member,30s,2025-11-06,Liquor
C-3205,KR,Silver,50s+,2025-05-17,Honey
C-3206,GB,Non-Member,50s+,2024-11-22,Apparel
C-3207,US,Non-Member,20s,2024-04-05,Jewellery
C-3208,IN,Non-Member,40s,2023-08-07,Confectionery
C-3209,KR,Diamond,30s,2026-03-15,Liquor
C-3210,SG,Non-Member,20s,2024-04-17,Confectionery
C-3211,US,Non-Member,20s,2023-12-28,Indigenous
C-3212,KR,Non-Member,40s,2023-10-14,Cosmetics
C-3213,IN,Diamond,40s,2025-02-04,Confectionery
C-3214,AU,Silver,20s,2024-09-04,Confectionery
C-3215,PH,Silver,20s,2024-01-11,Cosmetics
C-3216,KR,Gold,40s,2025-05-18,Cosmetics
C-3217,AU,Silver,50s+,2025-02-13,Cosmetics
C-3218,GB,Non-Member,20s,2024-02-28,Apparel
C-3219,SG,Non-Member,40s,2024-06-12,Honey
C-3220,GB,Non-Member,20s,2025-03-06,Souvenir
C-3221,AU,Silver,50s+,2025-04-07,Confectionery
C-3222,KR,Silver,40s,2024-11-05,Cosmetics
C-3223,CN,Non-Member,20s,2023-12-04,Cosmetics
C-3224,US,Silver,50s+,2024-10-21,Souvenir
C-3225,GB,Silver,40s,2025-05-17,Tea
C-3226,SG,Silver,50s+,2024-08-20,Confectionery
C-3227,CA,Silver,30s,2026-01-10,Apparel
C-3228,US,Non-Member,40s,2025-07-20,Souvenir
C-3229,KR,Gold,50s+,2023-08-13,Honey
C-3230,KR,Non-Member,40s,2023-04-07,Confectionery
C-3231,CN,Non-Member,20s,2024-07-27,Souvenir
C-3232,US,Non-Member,20s,2025-07-03,Jewellery
C-3233,NZ,Non-Member,40s,2024-02-11,Souvenir
C-3234,CN,Silver,40s,2025-01-25,Cosmetics
C-3235,KR,Silver,30s,2025-11-08,Liquor
C-3236,AU,Non-Member,20s,2023-12-01,Liquor
C-3237,NZ,Silver,40s,2025-07-08,Honey
C-3238,CN,Non-Member,40s,2025-10-22,Cosmetics
C-3239,KR,Non-Member,20s,2024-11-02,Confectionery
C-3240,CN,Gold,20s,2023-04-09,Souvenir
C-3241,AU,Silver,50s+,2025-09-13,Liquor
C-3242,CN,Non-Member,20s,2024-07-05,Cosmetics
C-3243,US,Silver,20s,2024-06-26,Souvenir
C-3244,KR,Non-Member,30s,2023-11-25,Confectionery
C-3245,CN,Non-Member,40s,2025-10-03,Liquor
C-3246,JP,Non-Member,20s,2024-02-09,Souvenir
C-3247,US,Non-Member,30s,2023-05-21,Souvenir
C-3248,TH,Silver,50s+,2025-11-22,Souvenir
C-3249,GB,Gold,20s,2024-04-23,Tea
C-3250,JP,Gold,30s,2026-02-09,Souvenir
C-3251,CN,Silver,30s,2025-12-18,Liquor
C-3252,KR,Non-Member,20s,2023-06-24,Cosmetics
C-3253,CN,Silver,20s,2025-06-04,Confectionery
C-3254,JP,Non-Member,50s+,2024-05-23,Tea
C-3255,SG,Non-Member,40s,2025-04-19,Cosmetics
C-3256,PH,Non-Member,40s,2025-12-25,Cosmetics
C-3257,CN,Silver,40s,2025-08-19,Confectionery
C-3258,GB,Silver,40s,2024-09-04,Tea
C-3259,GB,Non-Member,50s+,2025-09-05,Souvenir
C-3260,SG,Silver,40s,2025-11-27,Souvenir
C-3261,NZ,Non-Member,30s,2024-10-22,Confectionery
C-3262,SG,Diamond,20s,2025-04-06,Honey
C-3263,GB,Gold,20s,2024-09-21,Tea
C-3264,US,Non-Member,20s,2023-07-30,Indigenous
C-3265,CN,Silver,30s,2024-05-27,Honey
C-3266,CN,Silver,30s,2025-03-16,Souvenir
C-3267,KR,Silver,40s,2023-07-21,Jewellery
C-3268,AU,Gold,20s,2026-01-14,Cosmetics
C-3269,NZ,Non-Member,20s,2024-09-17,Souvenir
C-3270,JP,Non-Member,20s,2024-08-26,Cosmetics
C-3271,IN,Non-Member,50s+,2025-02-13,Confectionery
C-3272,CN,Gold,20s,2024-08-20,Honey
C-3273,SG,Non-Member,50s+,2024-11-25,Confectionery
C-3274,US,Silver,20s,2026-01-21,Souvenir
C-3275,CA,Non-Member,50s+,2024-05-21,Souvenir
C-3276,CN,Silver,40s,2025-07-26,Souvenir
C-3277,SG,Gold,30s,2025-09-11,Honey
C-3278,US,Non-Member,20s,2025-02-18,Souvenir
C-3279,US,Silver,50s+,2024-06-10,Jewellery
C-3280,GB,Non-Member,20s,2024-05-21,Souvenir
C-3281,PH,Silver,50s+,2023-09-29,Confectionery
C-3282,CN,Silver,20s,2024-05-09,Liquor
C-3283,KR,Silver,40s,2024-07-21,Honey
C-3284,NZ,Diamond,20s,2024-11-17,Cosmetics
C-3285,IN,Non-Member,40s,2025-12-25,Cosmetics
C-3286,KR,Silver,30s,2024-06-15,Cosmetics
C-3287,US,Non-Member,30s,2023-11-12,Souvenir
C-3288,NZ,Gold,30s,2025-05-22,Souvenir
C-3289,CN,Non-Member,40s,2023-05-12,Honey
C-3290,CN,Silver,30s,2024-02-08,Honey
C-3291,KR,Gold,30s,2023-05-18,Jewellery
C-3292,TH,Gold,50s+,2024-01-10,Souvenir
C-3293,IN,Silver,30s,2023-04-29,Confectionery
C-3294,GB,Gold,30s,2025-11-02,Apparel
C-3295,CN,Gold,20s,2025-06-09,Confectionery
C-3296,TH,Non-Member,40s,2024-03-06,Cosmetics
C-3297,JP,Gold,30s,2023-12-22,Tea
C-3298,NZ,Non-Member,50s+,2023-11-14,Confectionery
C-3299,NZ,Non-Member,30s,2024-01-25,Tea
C-3300,SG,Silver,30s,2025-02-09,Confectionery
C-3301,NZ,Non-Member,20s,2026-01-02,Souvenir
C-3302,PH,Non-Member,20s,2024-09-02,Confectionery
C-3303,IN,Non-Member,40s,2025-05-19,Confectionery
C-3304,TH,Non-Member,50s+,2024-03-16,Cosmetics
C-3305,NZ,Silver,50s+,2023-10-30,Souvenir
C-3306,AU,Non-Member,40s,2025-08-27,Confectionery
C-3307,CN,Non-Member,50s+,2025-04-14,Confectionery
C-3308,NZ,Non-Member,20s,2025-06-29,Souvenir
C-3309,US,Non-Member,20s,2024-01-07,Apparel
C-3310,IN,Diamond,20s,2024-11-29,Souvenir
C-3311,US,Silver,20s,2024-12-02,Apparel
C-3312,AU,Silver,30s,2025-08-02,Cosmetics
C-3313,PH,Gold,30s,2024-02-03,Confectionery
C-3314,GB,Silver,20s,2025-09-14,Souvenir
C-3315,CN,Non-Member,50s+,2025-10-22,Souvenir
C-3316,JP,Gold,20s,2023-10-01,Confectionery
C-3317,GB,Non-Member,50s+,2024-01-18,Tea
C-3318,TH,Non-Member,30s,2024-08-09,Cosmetics
C-3319,IN,Diamond,20s,2024-11-11,Souvenir
C-3320,JP,Silver,40s,2024-04-03,Confectionery
C-3321,JP,Non-Member,20s,2024-01-19,Confectionery
C-3322,CN,Gold,30s,2023-06-09,Honey
C-3323,CN,Silver,30s,2023-06-23,Liquor
C-3324,KR,Non-Member,50s+,2024-07-24,Honey
C-3325,JP,Diamond,30s,2025-02-24,Souvenir
C-3326,TH,Silver,40s,2025-12-20,Souvenir
C-3327,GB,Non-Member,50s+,2023-06-22,Tea
C-3328,SG,Non-Member,40s,2024-05-19,Honey
C-3329,GB,Non-Member,20s,2023-08-03,Apparel
C-3330,US,Non-Member,30s,2025-10-05,Apparel
C-3331,IN,Non-Member,40s,2023-04-27,Confectionery
C-3332,CN,Silver,50s+,2025-11-06,Liquor
C-3333,IN,Silver,20s,2026-02-05,Confectionery
C-3334,TH,Silver,30s,2024-11-24,Confectionery
C-3335,AU,Non-Member,20s,2024-09-30,Souvenir
C-3336,NZ,Non-Member,40s,2024-05-01,Tea
C-3337,US,Non-Member,50s+,2025-11-27,Apparel
C-3338,PH,Non-Member,50s+,2024-08-18,Souvenir
C-3339,AU,Non-Member,30s,2025-07-08,Souvenir
C-3340,JP,Silver,30s,2023-12-28,Confectionery
C-3341,CN,Non-Member,30s,2025-05-13,Cosmetics
C-3342,AU,Non-Member,50s+,2026-03-10,Liquor
C-3343,CA,Non-Member,20s,2023-07-22,Indigenous
C-3344,GB,Gold,50s+,2026-02-23,Souvenir
C-3345,CN,Non-Member,40s,2025-03-21,Cosmetics
C-3346,CN,Non-Member,50s+,2024-02-16,Liquor
C-3347,CN,Silver,40s,2025-11-24,Honey
C-3348,KR,Diamond,20s,2024-11-04,Confectionery
C-3349,CN,Silver,30s,2024-10-12,Honey
C-3350,CN,Gold,20s,2025-05-22,Honey
C-3351,GB,Non-Member,40s,2023-09-05,Indigenous
C-3352,NZ,Non-Member,40s,2025-03-27,Souvenir
C-3353,CN,Non-Member,20s,2025-05-13,Cosmetics
C-3354,SG,Non-Member,50s+,2023-03-29,Souvenir
C-3355,CA,Silver,30s,2024-04-17,Apparel
C-3356,KR,Non-Member,50s+,2024-04-30,Liquor
C-3357,NZ,Non-Member,40s,2025-05-15,Souvenir
C-3358,US,Diamond,50s+,2024-03-29,Souvenir
C-3359,CA,Non-Member,20s,2026-01-29,Souvenir
C-3360,CN,Silver,30s,2024-08-28,Confectionery
C-3361,CN,Non-Member,20s,2024-03-27,Honey
C-3362,CN,Diamond,20s,2023-10-12,Souvenir
C-3363,IN,Non-Member,50s+,2023-06-15,Tea
C-3364,JP,Non-Member,30s,2024-03-23,Confectionery
C-3365,CN,Silver,20s,2024-06-24,Honey
C-3366,GB,Diamond,50s+,2024-11-20,Indigenous
