Trans_ID,Line_No,Product_SKU,Category,Quantity,Unit_Price,Line_Amount,Line_Cost,Gross_Profit,Promo_ID
T-02554,1,SKU-046,Souvenir,2,12.0,24.0,8.4,15.6,
T-02555,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02555,2,SKU-068,Confectionery,1,22.0,22.0,11.0,11.0,
T-02556,1,SKU-088,Honey,2,60.0,120.0,54.0,66.0,
T-02557,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02558,1,SKU-087,Honey,1,45.0,45.0,20.25,24.75,
T-02559,1,SKU-099,Indigenous,5,55.0,275.0,82.5,192.5,
T-02559,2,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-02560,1,SKU-048,Souvenir,3,20.0,60.0,21.0,39.0,
T-02561,1,SKU-001,Cosmetics,4,8.0,32.0,12.8,19.2,
T-02561,2,SKU-014,Cosmetics,1,27.0,27.0,10.8,16.2,
T-02561,3,SKU-019,Liquor,1,35.0,35.0,19.25,15.75,
T-02562,1,SKU-048,Souvenir,2,20.0,40.0,14.0,26.0,
T-02562,2,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02562,3,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-02563,1,SKU-068,Confectionery,3,22.0,66.0,33.0,33.0,
T-02564,1,SKU-070,Confectionery,1,12.0,12.0,6.0,6.0,
T-02564,2,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-02564,3,SKU-081,Apparel,3,80.0,240.0,96.0,144.0,
T-02565,1,SKU-106,Tea,5,22.0,110.0,44.0,66.0,
T-02565,2,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-02565,3,SKU-056,Souvenir,5,18.0,90.0,31.5,58.5,
T-02566,1,SKU-016,Cosmetics,2,42.0,84.0,33.6,50.4,
T-02567,1,SKU-051,Souvenir,2,18.0,36.0,12.6,23.4,
T-02567,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02567,3,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-02567,4,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02568,1,SKU-015,Cosmetics,3,11.0,33.0,13.2,19.8,
T-02569,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-02569,2,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02570,1,SKU-081,Apparel,5,80.0,400.0,160.0,240.0,
T-02571,1,SKU-001,Cosmetics,5,8.0,40.0,16.0,24.0,
T-02572,1,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-02572,2,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-02573,1,SKU-013,Cosmetics,1,18.0,18.0,7.2,10.8,
T-02573,2,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02574,1,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-02574,2,SKU-051,Souvenir,4,18.0,72.0,25.2,46.8,
T-02575,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02576,1,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-02576,2,SKU-051,Souvenir,2,18.0,36.0,12.6,23.4,
T-02576,3,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02577,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-02578,1,SKU-047,Souvenir,4,9.0,36.0,12.6,23.4,
T-02578,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02578,3,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-02579,1,SKU-010,Cosmetics,1,10.0,10.0,4.0,6.0,
T-02579,2,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-02579,3,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-02580,1,SKU-055,Souvenir,3,45.0,135.0,47.25,87.75,
T-02581,1,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-02581,2,SKU-038,Jewellery,1,38.0,38.0,15.2,22.8,
T-02582,1,SKU-011,Cosmetics,1,9.0,9.0,3.6,5.4,
T-02582,2,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-02583,1,SKU-094,Honey,2,45.0,90.0,40.5,49.5,
T-02583,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-02584,1,SKU-085,Apparel,1,18.0,18.0,7.2,10.8,
T-02584,2,SKU-011,Cosmetics,1,9.0,9.0,3.6,5.4,
T-02584,3,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-02585,1,SKU-023,Liquor,4,55.0,220.0,121.0,99.0,
T-02585,2,SKU-047,Souvenir,4,9.0,36.0,12.6,23.4,
T-02585,3,SKU-007,Cosmetics,4,45.0,180.0,72.0,108.0,
T-02585,4,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-02586,1,SKU-033,Liquor,1,52.0,52.0,28.6,23.4,
T-02586,2,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-02586,3,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02587,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-02587,2,SKU-086,Apparel,2,27.0,54.0,21.6,32.4,
T-02587,3,SKU-077,Confectionery,2,17.0,34.0,17.0,17.0,
T-02588,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02588,2,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02589,1,SKU-065,Confectionery,1,7.0,7.0,3.5,3.5,
T-02590,1,SKU-066,Confectionery,3,7.0,21.0,10.5,10.5,
T-02591,1,SKU-048,Souvenir,5,20.0,100.0,35.0,65.0,
T-02591,2,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-02591,3,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-02591,4,SKU-092,Honey,3,75.0,225.0,101.25,123.75,
T-02592,1,SKU-065,Confectionery,1,7.0,7.0,3.5,3.5,
T-02593,1,SKU-059,Confectionery,1,22.0,22.0,11.0,11.0,
T-02593,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-02594,1,SKU-058,Confectionery,1,16.0,16.0,8.0,8.0,
T-02594,2,SKU-065,Confectionery,3,7.0,21.0,10.5,10.5,
T-02595,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02595,2,SKU-098,Indigenous,4,25.0,100.0,30.0,70.0,
T-02596,1,SKU-027,Liquor,4,210.0,840.0,462.0,378.0,
T-02597,1,SKU-051,Souvenir,3,18.0,54.0,18.9,35.1,
T-02598,1,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-02598,2,SKU-016,Cosmetics,3,42.0,126.0,50.4,75.6,
T-02598,3,SKU-024,Liquor,4,100.0,400.0,220.0,180.0,
T-02599,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02599,2,SKU-093,Honey,3,35.0,105.0,47.25,57.75,
T-02599,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02599,4,SKU-058,Confectionery,1,16.0,16.0,8.0,8.0,
T-02600,1,SKU-001,Cosmetics,2,8.0,16.0,6.4,9.6,
T-02601,1,SKU-088,Honey,3,60.0,180.0,81.0,99.0,
T-02601,2,SKU-001,Cosmetics,1,8.0,8.0,3.2,4.8,
T-02601,3,SKU-055,Souvenir,1,45.0,45.0,15.75,29.25,
T-02602,1,SKU-004,Cosmetics,1,60.0,60.0,24.0,36.0,
T-02602,2,SKU-056,Souvenir,4,18.0,72.0,25.2,46.8,
T-02603,1,SKU-074,Confectionery,5,27.0,135.0,67.5,67.5,
T-02603,2,SKU-075,Confectionery,2,36.0,72.0,36.0,36.0,
T-02604,1,SKU-018,Liquor,1,115.0,115.0,63.25,51.75,
T-02605,1,SKU-084,Apparel,5,100.0,500.0,200.0,300.0,
T-02606,1,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-02606,2,SKU-095,Indigenous,3,28.0,84.0,25.2,58.8,
T-02607,1,SKU-016,Cosmetics,3,42.0,126.0,50.4,75.6,
T-02608,1,SKU-068,Confectionery,2,22.0,44.0,22.0,22.0,
T-02608,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-02609,1,SKU-010,Cosmetics,1,10.0,10.0,4.0,6.0,
T-02609,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02610,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-02611,1,SKU-050,Souvenir,3,10.0,30.0,10.5,19.5,
T-02612,1,SKU-020,Liquor,1,120.0,120.0,66.0,54.0,
T-02613,1,SKU-013,Cosmetics,2,18.0,36.0,14.4,21.6,
T-02613,2,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-02613,3,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-02614,1,SKU-064,Confectionery,2,7.0,14.0,7.0,7.0,
T-02614,2,SKU-068,Confectionery,4,22.0,88.0,44.0,44.0,
T-02614,3,SKU-049,Souvenir,3,25.0,75.0,26.25,48.75,
T-02615,1,SKU-086,Apparel,1,27.0,27.0,10.8,16.2,
T-02615,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-02616,1,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-02617,1,SKU-058,Confectionery,3,16.0,48.0,24.0,24.0,
T-02618,1,SKU-102,Indigenous,1,9.0,9.0,2.7,6.3,
T-02618,2,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-02619,1,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-02619,2,SKU-054,Souvenir,1,18.0,18.0,6.3,11.7,
T-02620,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02620,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02620,3,SKU-088,Honey,3,60.0,180.0,81.0,99.0,
T-02621,1,SKU-070,Confectionery,4,12.0,48.0,24.0,24.0,
T-02621,2,SKU-013,Cosmetics,2,18.0,36.0,14.4,21.6,
T-02622,1,SKU-005,Cosmetics,1,9.0,9.0,3.6,5.4,
T-02623,1,SKU-040,Jewellery,1,75.0,75.0,30.0,45.0,
T-02624,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02624,2,SKU-046,Souvenir,5,12.0,60.0,21.0,39.0,
T-02624,3,SKU-084,Apparel,2,100.0,200.0,80.0,120.0,
T-02625,1,SKU-070,Confectionery,1,12.0,12.0,6.0,6.0,
T-02626,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-02627,1,SKU-018,Liquor,3,115.0,345.0,189.75,155.25,
T-02627,2,SKU-013,Cosmetics,1,18.0,18.0,7.2,10.8,
T-02627,3,SKU-049,Souvenir,3,25.0,75.0,26.25,48.75,
T-02627,4,SKU-020,Liquor,4,120.0,480.0,264.0,216.0,
T-02628,1,SKU-002,Cosmetics,1,12.0,12.0,4.8,7.2,
T-02629,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02629,2,SKU-052,Souvenir,4,18.0,72.0,25.2,46.8,
T-02630,1,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-02630,2,SKU-008,Cosmetics,3,9.0,27.0,10.8,16.2,
T-02631,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02632,1,SKU-008,Cosmetics,1,9.0,9.0,3.6,5.4,
T-02633,1,SKU-013,Cosmetics,4,18.0,72.0,28.8,43.2,
T-02633,2,SKU-018,Liquor,4,115.0,460.0,253.0,207.0,
T-02633,3,SKU-055,Souvenir,1,45.0,45.0,15.75,29.25,
T-02634,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-02634,2,SKU-058,Confectionery,2,16.0,32.0,16.0,16.0,
T-02635,1,SKU-047,Souvenir,4,9.0,36.0,12.6,23.4,
T-02636,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02637,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02638,1,SKU-090,Honey,5,170.0,850.0,382.5,467.5,
T-02638,2,SKU-016,Cosmetics,3,42.0,126.0,50.4,75.6,
T-02638,3,SKU-058,Confectionery,3,16.0,48.0,24.0,24.0,
T-02638,4,SKU-090,Honey,1,170.0,170.0,76.5,93.5,
T-02639,1,SKU-085,Apparel,3,18.0,54.0,21.6,32.4,
T-02639,2,SKU-105,Indigenous,1,48.0,48.0,14.4,33.6,
T-02639,3,SKU-084,Apparel,1,100.0,100.0,40.0,60.0,
T-02639,4,SKU-043,Jewellery,1,110.0,110.0,44.0,66.0,
T-02640,1,SKU-075,Confectionery,3,36.0,108.0,54.0,54.0,
T-02641,1,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-02642,1,SKU-057,Confectionery,1,9.0,9.0,4.5,4.5,
T-02642,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02643,1,SKU-059,Confectionery,3,22.0,66.0,33.0,33.0,
T-02643,2,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-02644,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02645,1,SKU-055,Souvenir,1,45.0,45.0,15.75,29.25,
T-02646,1,SKU-091,Honey,3,55.0,165.0,74.25,90.75,
T-02647,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02648,1,SKU-008,Cosmetics,5,9.0,45.0,18.0,27.0,
T-02648,2,SKU-031,Liquor,1,48.0,48.0,26.4,21.6,
T-02649,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02649,2,SKU-100,Indigenous,3,14.0,42.0,12.6,29.4,
T-02649,3,SKU-014,Cosmetics,1,27.0,27.0,10.8,16.2,
T-02650,1,SKU-024,Liquor,4,100.0,400.0,220.0,180.0,
T-02650,2,SKU-055,Souvenir,2,45.0,90.0,31.5,58.5,
T-02650,3,SKU-015,Cosmetics,4,11.0,44.0,17.6,26.4,
T-02651,1,SKU-083,Apparel,1,180.0,180.0,72.0,108.0,
T-02652,1,SKU-020,Liquor,4,120.0,480.0,264.0,216.0,
T-02653,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02653,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02653,3,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-02654,1,SKU-045,Jewellery,1,200.0,200.0,80.0,120.0,
T-02655,1,SKU-041,Jewellery,1,90.0,90.0,36.0,54.0,
T-02655,2,SKU-080,Apparel,2,55.0,110.0,44.0,66.0,
T-02655,3,SKU-080,Apparel,1,55.0,55.0,22.0,33.0,
T-02656,1,SKU-065,Confectionery,1,7.0,7.0,3.5,3.5,
T-02657,1,SKU-093,Honey,1,35.0,35.0,15.75,19.25,
T-02657,2,SKU-018,Liquor,2,115.0,230.0,126.5,103.5,
T-02657,3,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-02658,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-02658,2,SKU-046,Souvenir,4,12.0,48.0,16.8,31.2,
T-02659,1,SKU-069,Confectionery,1,27.0,27.0,13.5,13.5,
T-02660,1,SKU-016,Cosmetics,4,42.0,168.0,67.2,100.8,
T-02660,2,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-02660,3,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-02661,1,SKU-008,Cosmetics,4,9.0,36.0,14.4,21.6,
T-02661,2,SKU-021,Liquor,4,999.0,3996.0,2197.8,1798.2,
T-02662,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02663,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02663,2,SKU-096,Indigenous,1,55.0,55.0,16.5,38.5,
T-02664,1,SKU-042,Jewellery,1,65.0,65.0,26.0,39.0,
T-02665,1,SKU-099,Indigenous,1,55.0,55.0,16.5,38.5,
T-02666,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-02667,1,SKU-025,Liquor,1,62.0,62.0,34.1,27.9,
T-02668,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-02668,2,SKU-007,Cosmetics,4,45.0,180.0,72.0,108.0,
T-02668,3,SKU-022,Liquor,1,40.0,40.0,22.0,18.0,
T-02669,1,SKU-092,Honey,4,75.0,300.0,135.0,165.0,
T-02669,2,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02669,3,SKU-021,Liquor,1,999.0,999.0,549.45,449.55,
T-02670,1,SKU-103,Indigenous,2,18.0,36.0,10.8,25.2,
T-02670,2,SKU-101,Indigenous,1,24.0,24.0,7.2,16.8,
T-02670,3,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02671,1,SKU-013,Cosmetics,4,18.0,72.0,28.8,43.2,
T-02671,2,SKU-019,Liquor,3,35.0,105.0,57.75,47.25,
T-02672,1,SKU-075,Confectionery,5,36.0,180.0,90.0,90.0,
T-02672,2,SKU-002,Cosmetics,3,12.0,36.0,14.4,21.6,
T-02672,3,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-02673,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02673,2,SKU-023,Liquor,2,55.0,110.0,60.5,49.5,
T-02673,3,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02674,1,SKU-032,Liquor,2,65.0,130.0,71.5,58.5,
T-02674,2,SKU-066,Confectionery,3,7.0,21.0,10.5,10.5,
T-02675,1,SKU-040,Jewellery,1,75.0,75.0,30.0,45.0,
T-02675,2,SKU-095,Indigenous,5,28.0,140.0,42.0,98.0,
T-02675,3,SKU-091,Honey,2,55.0,110.0,49.5,60.5,
T-02676,1,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-02676,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02676,3,SKU-060,Confectionery,1,7.0,7.0,3.5,3.5,
T-02676,4,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-02677,1,SKU-009,Cosmetics,1,45.0,45.0,18.0,27.0,
T-02677,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02677,3,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02678,1,SKU-091,Honey,1,55.0,55.0,24.75,30.25,
T-02679,1,SKU-097,Indigenous,3,110.0,330.0,99.0,231.0,
T-02680,1,SKU-090,Honey,1,170.0,170.0,76.5,93.5,
T-02680,2,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-02681,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-02682,1,SKU-044,Jewellery,2,150.0,300.0,120.0,180.0,
T-02683,1,SKU-055,Souvenir,3,45.0,135.0,47.25,87.75,
T-02683,2,SKU-045,Jewellery,2,200.0,400.0,160.0,240.0,
T-02684,1,SKU-085,Apparel,1,18.0,18.0,7.2,10.8,
T-02685,1,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-02685,2,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-02685,3,SKU-032,Liquor,1,65.0,65.0,35.75,29.25,
T-02686,1,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-02686,2,SKU-084,Apparel,1,100.0,100.0,40.0,60.0,
T-02687,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-02687,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02688,1,SKU-007,Cosmetics,5,45.0,225.0,90.0,135.0,
T-02688,2,SKU-001,Cosmetics,4,8.0,32.0,12.8,19.2,
T-02689,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02690,1,SKU-002,Cosmetics,5,12.0,60.0,24.0,36.0,
T-02690,2,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-02691,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02691,2,SKU-021,Liquor,4,999.0,3996.0,2197.8,1798.2,
T-02692,1,SKU-107,Tea,5,42.0,210.0,84.0,126.0,
T-02692,2,SKU-103,Indigenous,4,18.0,72.0,21.6,50.4,
T-02692,3,SKU-104,Indigenous,1,22.0,22.0,6.6,15.4,
T-02693,1,SKU-049,Souvenir,4,25.0,100.0,35.0,65.0,
T-02693,2,SKU-027,Liquor,1,210.0,210.0,115.5,94.5,
T-02694,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02695,1,SKU-086,Apparel,1,27.0,27.0,10.8,16.2,
T-02696,1,SKU-078,Apparel,2,28.0,56.0,22.4,33.6,
T-02696,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02696,3,SKU-103,Indigenous,2,18.0,36.0,10.8,25.2,
T-02697,1,SKU-005,Cosmetics,1,9.0,9.0,3.6,5.4,
T-02698,1,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-02698,2,SKU-088,Honey,1,60.0,60.0,27.0,33.0,
T-02698,3,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-02698,4,SKU-089,Honey,3,90.0,270.0,121.5,148.5,
T-02699,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02699,2,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02699,3,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-02700,1,SKU-088,Honey,1,60.0,60.0,27.0,33.0,
T-02700,2,SKU-066,Confectionery,3,7.0,21.0,10.5,10.5,
T-02701,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02701,2,SKU-045,Jewellery,1,200.0,200.0,80.0,120.0,
T-02701,3,SKU-009,Cosmetics,3,45.0,135.0,54.0,81.0,
T-02702,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02702,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02703,1,SKU-043,Jewellery,1,110.0,110.0,44.0,66.0,
T-02704,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02704,2,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-02705,1,SKU-001,Cosmetics,1,8.0,8.0,3.2,4.8,
T-02705,2,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02706,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-02706,2,SKU-018,Liquor,4,115.0,460.0,253.0,207.0,
T-02706,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02707,1,SKU-061,Confectionery,1,7.0,7.0,3.5,3.5,
T-02707,2,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-02708,1,SKU-055,Souvenir,3,45.0,135.0,47.25,87.75,
T-02708,2,SKU-034,Jewellery,4,85.0,340.0,136.0,204.0,
T-02709,1,SKU-045,Jewellery,1,200.0,200.0,80.0,120.0,
T-02710,1,SKU-056,Souvenir,2,18.0,36.0,12.6,23.4,
T-02710,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-02711,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02712,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-02713,1,SKU-028,Liquor,1,42.0,42.0,23.1,18.9,
T-02714,1,SKU-068,Confectionery,2,22.0,44.0,22.0,22.0,
T-02715,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02716,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02717,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-02717,2,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-02717,3,SKU-013,Cosmetics,3,18.0,54.0,21.6,32.4,
T-02718,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02718,2,SKU-016,Cosmetics,3,42.0,126.0,50.4,75.6,
T-02718,3,SKU-027,Liquor,1,210.0,210.0,115.5,94.5,
T-02718,4,SKU-091,Honey,3,55.0,165.0,74.25,90.75,
T-02719,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02719,2,SKU-079,Apparel,1,40.0,40.0,16.0,24.0,
T-02720,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-02720,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02721,1,SKU-047,Souvenir,1,9.0,9.0,3.15,5.85,
T-02722,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-02722,2,SKU-004,Cosmetics,1,60.0,60.0,24.0,36.0,
T-02723,1,SKU-012,Cosmetics,3,12.0,36.0,14.4,21.6,
T-02723,2,SKU-002,Cosmetics,3,12.0,36.0,14.4,21.6,
T-02723,3,SKU-089,Honey,1,90.0,90.0,40.5,49.5,
T-02724,1,SKU-008,Cosmetics,2,9.0,18.0,7.2,10.8,
T-02725,1,SKU-090,Honey,1,170.0,170.0,76.5,93.5,
T-02725,2,SKU-014,Cosmetics,4,27.0,108.0,43.2,64.8,
T-02726,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-02727,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02727,2,SKU-014,Cosmetics,1,27.0,27.0,10.8,16.2,
T-02727,3,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02727,4,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-02728,1,SKU-106,Tea,5,22.0,110.0,44.0,66.0,
T-02729,1,SKU-102,Indigenous,1,9.0,9.0,2.7,6.3,
T-02730,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02730,2,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-02731,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02731,2,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-02731,3,SKU-074,Confectionery,3,27.0,81.0,40.5,40.5,
T-02731,4,SKU-065,Confectionery,1,7.0,7.0,3.5,3.5,
T-02732,1,SKU-063,Confectionery,2,7.0,14.0,7.0,7.0,
T-02733,1,SKU-080,Apparel,4,55.0,220.0,88.0,132.0,
T-02733,2,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-02734,1,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-02735,1,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-02736,1,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-02736,2,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-02737,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-02738,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-02739,1,SKU-090,Honey,1,170.0,170.0,76.5,93.5,
T-02740,1,SKU-065,Confectionery,5,7.0,35.0,17.5,17.5,
T-02740,2,SKU-059,Confectionery,3,22.0,66.0,33.0,33.0,
T-02740,3,SKU-009,Cosmetics,3,45.0,135.0,54.0,81.0,
T-02741,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-02742,1,SKU-007,Cosmetics,1,45.0,45.0,18.0,27.0,
T-02742,2,SKU-066,Confectionery,5,7.0,35.0,17.5,17.5,
T-02742,3,SKU-100,Indigenous,3,14.0,42.0,12.6,29.4,
T-02742,4,SKU-089,Honey,2,90.0,180.0,81.0,99.0,
T-02743,1,SKU-005,Cosmetics,2,9.0,18.0,7.2,10.8,
T-02743,2,SKU-014,Cosmetics,1,27.0,27.0,10.8,16.2,
T-02744,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-02744,2,SKU-011,Cosmetics,1,9.0,9.0,3.6,5.4,
